,index_x,page,country,rev_id,article_quality_estimate,index_y,FIPS,Name,Type,TimeFrame,Data (M),Population
18856,19373.0,Sonja Jógvansdóttir,Faroese,780543635,Start,,,,,,,
18857,19374.0,Karin Kjølbro,Faroese,780543692,Start,,,,,,,
18858,19773.0,Jóannes Patursson,Faroese,781915668,Start,,,,,,,
18859,20939.0,Erlendur Patursson,Faroese,784440060,Start,,,,,,,
18860,26048.0,Niels Winther Poulsen,Faroese,789029085,Stub,,,,,,,
18861,27159.0,Bjørt Samuelsen,Faroese,789306157,Start,,,,,,,
18862,27214.0,Jenis av Rana,Faroese,789307497,Start,,,,,,,
18863,27215.0,Heðin Mortensen,Faroese,789307569,Start,,,,,,,
18864,27216.0,Rasmus Effersøe,Faroese,789307632,Start,,,,,,,
18865,27221.0,Trygvi Samuelsen,Faroese,789308387,Start,,,,,,,
18866,27222.0,Eilif Samuelsen,Faroese,789308554,Stub,,,,,,,
18867,27281.0,Jógvan Skorheim,Faroese,789310556,Start,,,,,,,
18868,28047.0,Louis Zachariasen,Faroese,789708924,Start,,,,,,,
18869,30531.0,Annika Olsen,Faroese,792595685,Start,,,,,,,
18870,30949.0,Páll á Reynatúgvu,Faroese,793276089,Start,,,,,,,
18871,30950.0,Atli Dam,Faroese,793277402,Start,,,,,,,
18872,31005.0,Henrik Old,Faroese,793353435,Start,,,,,,,
18873,31039.0,Marita Petersen,Faroese,793394960,Start,,,,,,,
18874,33124.0,Pauli Ellefsen,Faroese,796170338,Start,,,,,,,
18875,33126.0,Rasmus Rasmussen (writer),Faroese,796170437,C,,,,,,,
18876,34275.0,Peter Mohr Dam,Faroese,797450160,Stub,,,,,,,
18877,34312.0,Knút Wang,Faroese,797493287,Start,,,,,,,
18878,34314.0,Sjúrður Skaale,Faroese,797493405,C,,,,,,,
18879,37857.0,Høgni Hoydal,Faroese,800723683,Start,,,,,,,
18880,39095.0,Kristina Háfoss,Faroese,801638146,Start,,,,,,,
18881,40035.0,Sirið Stenberg,Faroese,802476681,Start,,,,,,,
18882,40063.0,Eyðgunn Samuelsen,Faroese,802515495,Start,,,,,,,
18883,40555.0,Edva Jacobsen,Faroese,802925425,Stub,,,,,,,
18884,40759.0,Aksel V. Johannesen,Faroese,803145744,Start,,,,,,,
18885,41236.0,Djóni í Geil,Faroese,803656387,Start,,,,,,,
18886,42192.0,Elsebeth Mercedis Gunnleygsdóttur,Faroese,804422035,Stub,,,,,,,
18887,44499.0,Annita á Fríðriksmørk,Faroese,806011231,Start,,,,,,,
18888,46042.0,Katrin Kallsberg,Faroese,806909915,Start,,,,,,,
18889,46710.0,H. C .W. Tórgarð,Faroese,807297374,Start,,,,,,,
21181,398.0,James Bisset (mayor),Cape Colony,647367482,Start,,,,,,,
21182,415.0,Augustus Joseph Tancred,Cape Colony,651250302,Stub,,,,,,,
21183,420.0,Johan Conrad Silberbauer,Cape Colony,653467222,Stub,,,,,,,
21184,457.0,James Cotterell Hoole,Cape Colony,666596918,Stub,,,,,,,
21185,516.0,Patrick Goold,Cape Colony,670210734,Start,,,,,,,
21186,578.0,Andries Botha,Cape Colony,676828191,B,,,,,,,
21187,614.0,Charles William Hutton,Cape Colony,680205631,C,,,,,,,
21188,742.0,John Blades Currey,Cape Colony,693624260,Stub,,,,,,,
21189,3182.0,Joseph Orpen,Cape Colony,715016315,C,,,,,,,
21190,4133.0,Klaas Afrikaner,Cape Colony,718462130,Stub,,,,,,,
21191,5528.0,Christian Groepe,Cape Colony,723563811,B,,,,,,,
21192,5940.0,William Hume (Cape politician),Cape Colony,724976433,Start,,,,,,,
21193,7063.0,James Sivewright,Cape Colony,731817397,C,,,,,,,
21194,7070.0,William Downes Griffith,Cape Colony,731908828,Start,,,,,,,
21195,7806.0,John Sweet Distin,Cape Colony,737348283,Start,,,,,,,
21196,9552.0,John Thomas Eustace,Cape Colony,746923352,C,,,,,,,
21197,10443.0,Jeremias Ziervogel,Cape Colony,750299694,Start,,,,,,,
21198,13263.0,Henry Latham Currey,Cape Colony,757832561,Start,,,,,,,
21199,14795.0,Henry Juta,Cape Colony,765333482,Stub,,,,,,,
21200,15367.0,Simeon Jacobs,Cape Colony,767856232,C,,,,,,,
21201,16263.0,William Schreiner,Cape Colony,771024710,Start,,,,,,,
21202,17471.0,George Strahan,Cape Colony,775481498,Start,,,,,,,
21203,17827.0,John Bardwell Ebden,Cape Colony,776725178,Start,,,,,,,
21204,18649.0,Jan Hendrik Hofmeyr (Onze Jan),Cape Colony,779046359,C,,,,,,,
21205,20334.0,Charles Abercrombie Smith,Cape Colony,783249147,C,,,,,,,
21206,20335.0,Charles Brownlee,Cape Colony,783250295,C,,,,,,,
21207,21050.0,George Cathcart,Cape Colony,784693349,Start,,,,,,,
21208,21070.0,Henry Torrens,Cape Colony,784726341,Start,,,,,,,
21209,21094.0,Frederick Schermbrucker,Cape Colony,784765242,Start,,,,,,,
21210,21140.0,Richard Solomon (Attorney General),Cape Colony,784829553,Start,,,,,,,
21211,21159.0,Walter Hely-Hutchinson,Cape Colony,784862369,Start,,,,,,,
21212,21478.0,Henry White (Cape Treasurer General),Cape Colony,785566972,C,,,,,,,
21213,21722.0,Jacobus Wilhelmus Sauer,Cape Colony,786142993,C,,,,,,,
21214,22000.0,Charles Lennox Stretch,Cape Colony,786803200,Start,,,,,,,
21215,22094.0,John Tengo Jabavu,Cape Colony,786916027,Start,,,,,,,
21216,22126.0,Philip John Stigant,Cape Colony,786972727,Start,,,,,,,
21217,22709.0,Henry Pottinger,Cape Colony,787552653,C,,,,,,,
21218,23192.0,Thomas Charles Scanlen,Cape Colony,788098639,C,,,,,,,
21219,23494.0,Saul Solomon,Cape Colony,788361321,C,,,,,,,
21220,23878.0,Thomas Upington,Cape Colony,788717893,C,,,,,,,
21221,26106.0,Andries Stockenström (judge),Cape Colony,789120101,C,,,,,,,
21222,26237.0,Robert Wynyard,Cape Colony,789258720,C,,,,,,,
21223,28036.0,"John de Villiers, 1st Baron de Villiers",Cape Colony,789675927,C,,,,,,,
21224,30295.0,Philip Edmond Wodehouse,Cape Colony,792178662,C,,,,,,,
21225,31248.0,Charles Aken Fairbridge,Cape Colony,793643575,Stub,,,,,,,
21226,31612.0,William Howley Goodenough,Cape Colony,794193433,Start,,,,,,,
21227,31697.0,George Thomas Napier,Cape Colony,794346758,Start,,,,,,,
21228,31973.0,William Butler (British Army officer),Cape Colony,794705198,C,,,,,,,
21229,32714.0,"Sir George Yonge, 5th Baronet",Cape Colony,795625420,C,,,,,,,
21230,33276.0,Christoffel Brand,Cape Colony,796352977,C,,,,,,,
21231,33510.0,Henry Barkly,Cape Colony,796646347,C,,,,,,,
21232,33896.0,Lord Charles Somerset,Cape Colony,797029963,Start,,,,,,,
21233,34571.0,Benjamin D'Urban,Cape Colony,797735815,C,,,,,,,
21234,34799.0,John Charles Molteno,Cape Colony,797978795,C,,,,,,,
21235,34943.0,"George Macartney, 1st Earl Macartney",Cape Colony,798165649,C,,,,,,,
21236,35143.0,William Porter (Attorney General),Cape Colony,798383131,C,,,,,,,
21237,35571.0,David Tennant (politician),Cape Colony,798742813,C,,,,,,,
21238,36252.0,Andries Stockenström,Cape Colony,799373837,B,,,,,,,
21239,36375.0,"Sir Harry Smith, 1st Baronet",Cape Colony,799472552,C,,,,,,,
21240,37140.0,Charles Henry Darling,Cape Colony,800159179,Start,,,,,,,
21241,37913.0,John Paterson (Cape politician),Cape Colony,800767317,C,,,,,,,
21242,38675.0,John X. Merriman,Cape Colony,801351302,C,,,,,,,
21243,38768.0,Mpilo Walter Benson Rubusana,Cape Colony,801417570,Start,,,,,,,
21244,39292.0,Henry Hugh Clifford,Cape Colony,801856640,C,,,,,,,
21245,39383.0,James Tennant Molteno,Cape Colony,801935094,C,,,,,,,
21246,40792.0,Leander Starr Jameson,Cape Colony,803177433,C,,,,,,,
21247,40885.0,Henry Bartle Frere,Cape Colony,803288472,B,,,,,,,
21248,40901.0,"Hercules Robinson, 1st Baron Rosmead",Cape Colony,803303116,C,,,,,,,
21249,41201.0,"Henry Loch, 1st Baron Loch",Cape Colony,803618569,C,,,,,,,
21250,41515.0,Francis Dundas,Cape Colony,803908887,Start,,,,,,,
21251,42022.0,Lowry Cole,Cape Colony,804277547,Start,,,,,,,
21252,42138.0,"Sir David Baird, 1st Baronet",Cape Colony,804362436,C,,,,,,,
21253,42284.0,James Rose Innes,Cape Colony,804497413,GA,,,,,,,
21254,43228.0,Nicolaas Frederic de Waal,Cape Colony,805157563,Stub,,,,,,,
21255,43993.0,"John Charles Molteno, Jr.",Cape Colony,805678535,C,,,,,,,
21256,44433.0,"Alfred Milner, 1st Viscount Milner",Cape Colony,805962015,C,,,,,,,
21257,45041.0,Gordon Sprigg,Cape Colony,806340214,C,,,,,,,
21258,45549.0,Cecil Rhodes,Cape Colony,806647373,B,,,,,,,
21259,46701.0,George Grey,Cape Colony,807290539,FA,,,,,,,
21260,46765.0,Peregrine Maitland,Cape Colony,807330872,C,,,,,,,
21261,46946.0,Thomas Francis Wade,Cape Colony,807401513,C,,,,,,,
24492,443.0,"List of members of the National Assembly (South Korea), 1950–54",South Korean,663348266,Stub,,,,,,,
24493,1057.0,Park In-won,South Korean,703478926,Stub,,,,,,,
24494,3527.0,Kim Seung-kew,South Korean,716323288,Stub,,,,,,,
24495,3819.0,Seo Young-kyo,South Korean,717405394,Start,,,,,,,
24496,5385.0,Lee Wu-jong,South Korean,723064614,Stub,,,,,,,
24497,13696.0,Yu In-chon,South Korean,760062536,Start,,,,,,,
24498,16085.0,Kim Wan-ju,South Korean,770622878,Stub,,,,,,,
24499,16086.0,Park Yong-jin,South Korean,770623036,Start,,,,,,,
24500,16111.0,Lee Jong-kul,South Korean,770757174,Stub,,,,,,,
24501,16116.0,Kim Hyun-jong,South Korean,770760118,Stub,,,,,,,
24502,17168.0,Shin Ki-ha,South Korean,774367693,Stub,,,,,,,
24503,17423.0,Lee Chunhee,South Korean,775234175,Stub,,,,,,,
24504,17463.0,Ahn Dae-hee,South Korean,775458263,Stub,,,,,,,
24505,17464.0,Ahn Gyu-baek,South Korean,775458608,Start,,,,,,,
24506,17465.0,Park Hong-keun,South Korean,775458639,Start,,,,,,,
24507,17950.0,Ahn Sang-yeong,South Korean,777008205,Stub,,,,,,,
24508,17973.0,Jang Deok-jin,South Korean,777070214,Stub,,,,,,,
24509,18594.0,Kim Jae-soon,South Korean,778915319,Stub,,,,,,,
24510,18596.0,Kim Jin-sun,South Korean,778916810,Stub,,,,,,,
24511,19017.0,Kim Il-ung,South Korean,779544705,Stub,,,,,,,
24512,19018.0,Koo Kyo-hyun,South Korean,779544873,Stub,,,,,,,
24513,19280.0,Ji Sang-wook,South Korean,780227423,Start,,,,,,,
24514,19548.0,Chung Hong-won,South Korean,781133659,Start,,,,,,,
24515,19549.0,Kim Byong-joon,South Korean,781134255,Stub,,,,,,,
24516,20000.0,Hong Ihk-pyo,South Korean,782498395,Start,,,,,,,
24517,20086.0,Jeon Soon-ok,South Korean,782649404,Stub,,,,,,,
24518,21364.0,Lee Hae-chan,South Korean,785317852,Start,,,,,,,
24519,28826.0,Yu Myung-hwan,South Korean,790178486,Stub,,,,,,,
24520,28827.0,Yoon Young-kwan,South Korean,790178940,Start,,,,,,,
24521,28828.0,Yoon Jeung-hyun,South Korean,790179508,Stub,,,,,,,
24522,28830.0,Suh Sang-chul,South Korean,790180349,Start,,,,,,,
24523,29085.0,Bak Maeng-woo,South Korean,790471224,C,,,,,,,
24524,29748.0,Lee Wan-koo,South Korean,791389950,Start,,,,,,,
24525,30200.0,Kim Chang-ryong,South Korean,792037093,Start,,,,,,,
24526,31914.0,Yun Duk-min,South Korean,794638210,Stub,,,,,,,
24527,32653.0,Cheong Yang-seog,South Korean,795546187,Stub,,,,,,,
24528,32654.0,Chin Young,South Korean,795546191,Start,,,,,,,
24529,32659.0,Kim Kwan-yong,South Korean,795546228,Start,,,,,,,
24530,32660.0,Lee Hahn-koo,South Korean,795546245,Stub,,,,,,,
24531,32661.0,Lee Jung-hyun (politician),South Korean,795546256,Stub,,,,,,,
24532,34654.0,Kim Chong-hoh,South Korean,797806095,Stub,,,,,,,
24533,35049.0,Chung Ho-yong,South Korean,798295710,Stub,,,,,,,
24534,35444.0,Lee Jae-myung,South Korean,798611948,Stub,,,,,,,
24535,35971.0,Lee Nak-hoon,South Korean,799083872,C,,,,,,,
24536,36907.0,Yoo Il-ho,South Korean,799945764,Stub,,,,,,,
24537,37269.0,Park Young-sun,South Korean,800258105,Start,,,,,,,
24538,38045.0,Kwon Young-ghil,South Korean,800896932,Start,,,,,,,
24539,38046.0,In Jae-keun,South Korean,800896981,Stub,,,,,,,
24540,40333.0,Kang Kum-sil,South Korean,802728876,Stub,,,,,,,
24541,40596.0,Park Yong-ok,South Korean,802955917,Stub,,,,,,,
24542,40972.0,Jeon Hye-sook,South Korean,803383030,Stub,,,,,,,
24543,41445.0,Kim Un-yong,South Korean,803838269,Start,,,,,,,
24544,42640.0,Sim Sang-jung,South Korean,804816596,C,,,,,,,
24545,42642.0,Kim So-yeon (activist),South Korean,804817210,C,,,,,,,
24546,42909.0,Yi Yun-yong,South Korean,804962117,Stub,,,,,,,
24547,42910.0,Byeon Yeong-tae,South Korean,804962160,Stub,,,,,,,
24548,42911.0,Lee Beom-seok (foreign minister),South Korean,804962170,Stub,,,,,,,
24549,42923.0,Yoo Chang-soon,South Korean,804968129,Stub,,,,,,,
24550,42924.0,Lee Hyun-jae,South Korean,804968364,Stub,,,,,,,
24551,42925.0,Hyun Soong-jong,South Korean,804968483,Stub,,,,,,,
24552,42931.0,Yun Byung-se,South Korean,804971432,Stub,,,,,,,
24553,42932.0,Kim Sung-hwan (politician),South Korean,804971477,Stub,,,,,,,
24554,42934.0,Kim Suk-soo,South Korean,804971686,Stub,,,,,,,
24555,42935.0,Kim Hwang-sik,South Korean,804971888,C,,,,,,,
24556,42937.0,Chang Sang,South Korean,804972263,Stub,,,,,,,
24557,43072.0,Chang Taek-sang,South Korean,805053478,Start,,,,,,,
24558,43231.0,"List of members of the South Korean Constituent Assembly, 1948–50",South Korean,805158721,Stub,,,,,,,
24559,43428.0,Lim Su-kyung,South Korean,805293256,C,,,,,,,
24560,44413.0,Ki Dong-min,South Korean,805956890,Start,,,,,,,
24561,44469.0,Shin Sung-mo,South Korean,805991409,Stub,,,,,,,
24562,44589.0,Chun Jung-bae,South Korean,806073279,Start,,,,,,,
24563,44591.0,"List of members of the National Assembly (South Korea), 2012–2016",South Korean,806073996,Start,,,,,,,
24564,44658.0,Han Duck-soo,South Korean,806124709,Start,,,,,,,
24565,44683.0,Roh Tae-woo,South Korean,806145466,C,,,,,,,
24566,44757.0,Han Myeong-sook,South Korean,806182207,C,,,,,,,
24567,44765.0,Choo Mi-ae,South Korean,806184478,C,,,,,,,
24568,44996.0,Na Kyung-won,South Korean,806319565,Start,,,,,,,
24569,45143.0,Min Byung-doo,South Korean,806399005,Start,,,,,,,
24570,45217.0,Choe Kwang-shik,South Korean,806439224,Stub,,,,,,,
24571,45240.0,Choi Kyu-hah,South Korean,806462613,C,,,,,,,
24572,45324.0,Won Sei-hoon,South Korean,806511942,Stub,,,,,,,
24573,45325.0,Won Yoo-chul,South Korean,806512047,Stub,,,,,,,
24574,45401.0,Kim Boo-kyum,South Korean,806555857,Start,,,,,,,
24575,45447.0,Baek Du-jin,South Korean,806590508,Stub,,,,,,,
24576,45719.0,"List of members of the National Assembly (South Korea), 2016–present",South Korean,806749773,Start,,,,,,,
24577,45824.0,Park Chung-hee,South Korean,806801805,C,,,,,,,
24578,45924.0,Chun Doo-hwan,South Korean,806846283,C,,,,,,,
24579,45945.0,Roh Moo-hyun,South Korean,806852494,B,,,,,,,
24580,46199.0,Lee Jung-hee,South Korean,807021657,Start,,,,,,,
24581,46206.0,Song Yo-chan,South Korean,807029190,Stub,,,,,,,
24582,46233.0,Kitack Lim,South Korean,807057020,Start,,,,,,,
24583,46243.0,Park Geun-hye,South Korean,807060237,B,,,,,,,
24584,46333.0,Do Jong-hwan,South Korean,807122658,C,,,,,,,
24585,46374.0,Assassination of Park Chung-hee,South Korean,807142261,C,,,,,,,
24586,46956.0,Geum Min,South Korean,807404528,Stub,,,,,,,
24587,47008.0,Nam Duck-woo,South Korean,807423123,Stub,,,,,,,
32098,541.0,Toluono Feti,Samoan,671515606,Stub,,,,,,,
32099,1174.0,James Ah Koy,Samoan,704919844,B,,,,,,,
32100,1210.0,Va'aelua Eti Alesana,Samoan,705218371,Start,,,,,,,
32101,1408.0,Misa Telefoni Retzlaff,Samoan,706207837,Start,,,,,,,
32102,1533.0,Luagalau Levaula Kamu,Samoan,706804758,Stub,,,,,,,
32103,1543.0,Leafa Vitale,Samoan,706837234,Stub,,,,,,,
32104,1672.0,Niko Lee Hang,Samoan,707525246,Stub,,,,,,,
32105,1673.0,Tuu'u Anasi'i Leota,Samoan,707525315,Stub,,,,,,,
32106,1702.0,Tuiloma Pule Lameko,Samoan,707750982,Stub,,,,,,,
32107,2908.0,Laauli Leuatea Polataivao,Samoan,714244543,Stub,,,,,,,
32108,3826.0,To’alepaiali’i Toeolesulusulu Salesa III,Samoan,717442173,Stub,,,,,,,
32109,4267.0,Namulau’ulu Vavae Tuilagi,Samoan,718995854,Stub,,,,,,,
32110,4452.0,Lefau Harry Schuster,Samoan,719691980,Stub,,,,,,,
32111,5425.0,Tuitama Talalelei Tuitama,Samoan,723152770,Stub,,,,,,,
32112,6434.0,Le Mamea Matatumua Ata,Samoan,726724077,Stub,,,,,,,
32113,6435.0,Tole’afoa Solomona To’ailoa,Samoan,726724455,Stub,,,,,,,
32114,8278.0,Lealailepule Rimoni Aiafi,Samoan,738999542,Start,,,,,,,
32115,8310.0,Va'ai Papu Vailupe,Samoan,739170575,Start,,,,,,,
32116,8311.0,Palusalue Fa’apo II,Samoan,739170586,Start,,,,,,,
32117,8312.0,Tolofuaivalelei Falemoe Lei’ataua,Samoan,739170620,Start,,,,,,,
32118,8313.0,A'eau Peniamina,Samoan,739170646,Start,,,,,,,
32119,8314.0,Patu Ativalu,Samoan,739170663,Stub,,,,,,,
32120,8503.0,Sua Sulu'ape Paulo II,Samoan,740773350,C,,,,,,,
32121,9228.0,Asiata Sale'imoa Va'ai,Samoan,745204530,Stub,,,,,,,
32122,9832.0,Aiono Nonumalo Sofara,Samoan,748298776,Stub,,,,,,,
32123,9838.0,Mata'afa Faumuina Fiame Mulinu'u I,Samoan,748384437,Start,,,,,,,
32124,9866.0,Fiame Mata'afa Faumuina Mulinu'u II,Samoan,748477510,C,,,,,,,
32125,11899.0,Matatumua Maimoana,Samoan,757107378,Start,,,,,,,
32126,11900.0,Laulu Fetauimalemau Mata'afa,Samoan,757107952,C,,,,,,,
32127,12914.0,Fiame Naomi Mata'afa,Samoan,757562316,Start,,,,,,,
32128,13008.0,Safuneitu'uga Pa'aga Neri,Samoan,757616961,Stub,,,,,,,
32129,13430.0,Gatoloaifaana Amataga Alesana-Gidlow,Samoan,758953501,Stub,,,,,,,
32130,14153.0,Tuala Ainiu Iusitino,Samoan,762572848,Stub,,,,,,,
32131,15242.0,Paul Alan Cox,Samoan,767363297,C,,,,,,,
32132,16365.0,Tuala Falenaoti Tiresa Malietoa,Samoan,771267864,Stub,,,,,,,
32133,16456.0,Toi Aukuso Cain,Samoan,771651038,Stub,,,,,,,
32134,19453.0,Muagututagata Peter Ah Him,Samoan,780759402,Stub,,,,,,,
32135,19850.0,Sua Rimoni Ah Chong,Samoan,782134923,Start,,,,,,,
32136,19988.0,Luamanuvao Winnie Laban,Samoan,782465136,Start,,,,,,,
32137,20134.0,Order of Merit of Samoa,Samoan,782768517,Stub,,,,,,,
32138,20613.0,Sapa'u Ruperake Petaia,Samoan,783679600,Stub,,,,,,,
32139,20929.0,Le Mamea Ropati,Samoan,784413731,Start,,,,,,,
32140,21473.0,Tui Manuʻa Elisala,Samoan,785553682,Start,,,,,,,
32141,21987.0,Mata'afa,Samoan,786776338,Start,,,,,,,
32142,22682.0,Polataivao Fosi,Samoan,787519332,C,,,,,,,
32143,23792.0,Tony Tuimavave,Samoan,788649434,Start,,,,,,,
32144,30111.0,Tuimaleali'ifano,Samoan,791884820,Stub,,,,,,,
32145,30804.0,Dave Solomon (rugby),Samoan,793129536,Start,,,,,,,
32146,30956.0,Va'ai Kolone,Samoan,793294077,Start,,,,,,,
32147,31428.0,Tamaseu Leni Warren,Samoan,793926721,Stub,,,,,,,
32148,31624.0,Mata'afa Iosefo,Samoan,794202189,Start,,,,,,,
32149,33245.0,Ale Vena Ale,Samoan,796309750,Stub,,,,,,,
32150,33300.0,Keneti Sio,Samoan,796377891,Stub,,,,,,,
32151,34606.0,Prime Minister of Samoa,Samoan,797760961,C,,,,,,,
32152,34948.0,Tupua Tamasese Lealofi IV,Samoan,798166885,Stub,,,,,,,
32153,34949.0,Tofilau Eti Alesana,Samoan,798166951,Start,,,,,,,
32154,35307.0,Aiono Fanaafi Le Tagaloa,Samoan,798494387,Start,,,,,,,
32155,35618.0,Le Tagaloa Pita,Samoan,798807561,Start,,,,,,,
32156,38200.0,Aveau Niko Palamo,Samoan,801057378,Stub,,,,,,,
32157,38315.0,Mark Gosche,Samoan,801142102,C,,,,,,,
32158,38348.0,Lauaki Namulauulu Mamoe,Samoan,801175876,C,,,,,,,
32159,38359.0,Tufuga Efi,Samoan,801182300,C,,,,,,,
32160,38363.0,Salamasina,Samoan,801186581,Start,,,,,,,
32161,38396.0,Tupua Tamasese Meaʻole,Samoan,801213484,Stub,,,,,,,
32162,38993.0,Emma Kruse Va'ai,Samoan,801564093,Start,,,,,,,
32163,38998.0,Tuilaepa Aiono Sailele Malielegaoi,Samoan,801570141,C,,,,,,,
32164,39204.0,Tupua Tamasese,Samoan,801746626,Stub,,,,,,,
32165,39405.0,Tupua Tamasese Lealofi III,Samoan,801944573,Start,,,,,,,
32166,39467.0,Olaf Frederick Nelson,Samoan,802011301,Start,,,,,,,
32167,39652.0,Va'aletoa Sualauvi II,Samoan,802218035,Start,,,,,,,
32168,40471.0,Faumuina Tiatia Liuga,Samoan,802850235,Start,,,,,,,
32169,42061.0,Malietoa Tanumafili II,Samoan,804303257,C,,,,,,,
32170,42153.0,Fuimaono Naoia Tei,Samoan,804379271,Stub,,,,,,,
32171,42154.0,Fuiono Senio,Samoan,804379277,Stub,,,,,,,
32172,44559.0,O le Ao o le Malo,Samoan,806055721,GA,,,,,,,
32173,46461.0,William Sio,Samoan,807177019,C,,,,,,,
34569,563.0,Speaker of the Legislative Assembly of Montserrat,Montserratian,674919905,Stub,,,,,,,
34570,2555.0,Peter Waterworth,Montserratian,712713704,Stub,,,,,,,
34571,4363.0,Christopher J. Turner,Montserratian,719256142,Start,,,,,,,
34572,6225.0,Howard Fergus,Montserratian,725980651,Start,,,,,,,
34573,7792.0,Ashley Greenwood,Montserratian,737169369,Start,,,,,,,
34574,11881.0,Teresina Bodkin,Montserratian,757086597,Stub,,,,,,,
34575,11882.0,Shirley Osborne,Montserratian,757086621,Stub,,,,,,,
34576,14052.0,Adrian Davis (governor),Montserratian,762009545,Stub,,,,,,,
34577,15595.0,David G. P. Taylor,Montserratian,768679602,Start,,,,,,,
34578,15977.0,Sarita Francis,Montserratian,770131970,Start,,,,,,,
34579,16376.0,David Brandt (politician),Montserratian,771351774,Stub,,,,,,,
34580,16377.0,Bertrand Osborne,Montserratian,771351955,Stub,,,,,,,
34581,16378.0,Percival Austin Bramble,Montserratian,771352057,Stub,,,,,,,
34582,19652.0,Winston Pond,Montserratian,781452925,Stub,,,,,,,
34583,20689.0,Mary Rose Tuitt,Montserratian,783821985,Start,,,,,,,
34584,21158.0,Tony Longrigg,Montserratian,784856577,Stub,,,,,,,
34585,21168.0,Deborah Barnes-Jones,Montserratian,784875662,Start,,,,,,,
34586,26001.0,William Henry Bramble,Montserratian,788976365,C,,,,,,,
34587,28318.0,John Kemys Spencer-Churchill,Montserratian,789918293,Stub,,,,,,,
34588,29199.0,Reuben Meade,Montserratian,790614135,Start,,,,,,,
34589,30176.0,Wilfred Bennett Davidson-Houston,Montserratian,791981452,Start,,,,,,,
34590,31408.0,Elizabeth Carriere,Montserratian,793896767,Stub,,,,,,,
34591,35022.0,"Government House, Montserrat",Montserratian,798265888,Start,,,,,,,
34592,36188.0,Donaldson Romeo,Montserratian,799317293,Start,,,,,,,
34593,38347.0,Premier of Montserrat,Montserratian,801175821,Start,,,,,,,
34594,45166.0,Governor of Montserrat,Montserratian,806415676,Start,,,,,,,
34595,45690.0,Tony Abbott (governor),Montserratian,806730593,Stub,,,,,,,
35662,616.0,Chairman of the Island Council (Pitcairn),Pitcairn Islands,680532939,Stub,,,,,,,
35663,3430.0,Edgar Allen Christian,Pitcairn Islands,715823848,Stub,,,,,,,
35664,3431.0,Frederick Martin Christian,Pitcairn Islands,715823876,Stub,,,,,,,
35665,3432.0,John Lorenzo Christian,Pitcairn Islands,715823908,Stub,,,,,,,
35666,3733.0,Benjamin Stanley Young,Pitcairn Islands,717259837,Stub,,,,,,,
35667,3740.0,Edward Quintal,Pitcairn Islands,717338734,Stub,,,,,,,
35668,3741.0,Arthur Quintal I,Pitcairn Islands,717340951,Stub,,,,,,,
35669,3742.0,Fletcher Christian II,Pitcairn Islands,717340996,Stub,,,,,,,
35670,3743.0,Moses Young,Pitcairn Islands,717341064,Stub,,,,,,,
35671,3754.0,Matthew McCoy (Magistrate),Pitcairn Islands,717345596,Stub,,,,,,,
35672,3755.0,Arthur Quintal II,Pitcairn Islands,717346443,Stub,,,,,,,
35673,3774.0,Charles Christian II,Pitcairn Islands,717350782,Stub,,,,,,,
35674,3988.0,Norris Henry Young,Pitcairn Islands,717867039,Stub,,,,,,,
35675,4458.0,Arthur Galsworthy,Pitcairn Islands,719706841,Stub,,,,,,,
35676,7016.0,Jonathan Sinclair,Pitcairn Islands,731458576,Stub,,,,,,,
35677,9794.0,Simon Young (magistrate),Pitcairn Islands,748179514,Stub,,,,,,,
35678,9976.0,Brian Young (magistrate),Pitcairn Islands,749046736,Stub,,,,,,,
35679,10610.0,Joshua Hill (Pitcairn Island leader),Pitcairn Islands,751464749,Stub,,,,,,,
35680,11038.0,George Fergusson (diplomat),Pitcairn Islands,754790610,C,,,,,,,
35681,11057.0,James Russell McCoy,Pitcairn Islands,754935959,Start,,,,,,,
35682,11058.0,Matthew Edmond McCoy,Pitcairn Islands,754935982,Stub,,,,,,,
35683,14587.0,Richard Fell,Pitcairn Islands,764601118,Start,,,,,,,
35684,18654.0,William Alfred Young,Pitcairn Islands,779056744,Stub,,,,,,,
35685,20130.0,Governor of Pitcairn,Pitcairn Islands,782764117,Start,,,,,,,
35686,20652.0,Martin Williams (diplomat),Pitcairn Islands,783746509,Stub,,,,,,,
35687,21451.0,David Aubrey Scott,Pitcairn Islands,785508390,Start,,,,,,,
35688,23474.0,Harold Smedley,Pitcairn Islands,788318957,Start,,,,,,,
35689,29394.0,List of high commissioners of the United Kingdom to New Zealand,Pitcairn Islands,790881651,Start,,,,,,,
35690,29654.0,Betty Christian,Pitcairn Islands,791265995,Start,,,,,,,
35691,32118.0,Meralda Warren,Pitcairn Islands,794905581,C,,,,,,,
35692,32730.0,Victoria Treadell,Pitcairn Islands,795649021,Start,,,,,,,
35693,33151.0,Charles Richard Parkin Christian,Pitcairn Islands,796203049,Stub,,,,,,,
35694,33152.0,Warren Clive Christian,Pitcairn Islands,796203180,Stub,,,,,,,
35695,33153.0,Jay Warren,Pitcairn Islands,796203252,Start,,,,,,,
35696,33455.0,Robert Alston,Pitcairn Islands,796592041,Stub,,,,,,,
35697,34060.0,Butterworth Stavely,Pitcairn Islands,797221428,Start,,,,,,,
